ID,X,Y,Z
100761,586237.661,4475800.283,2.577
100762,586237.66,4475800.269,2.574
100763,586237.669,4475800.267,2.577
100764,586237.673,4475800.279,2.569
100765,586237.677,4475800.285,2.576
100766,586239.609,4475774.577,2.708
100767,586239.624,4475774.569,2.713
100768,586239.617,4475774.576,2.714
100769,586239.594,4475774.589,2.699
100770,586239.566,4475774.611,2.699
100771,586239.878,4475774.869,2.704
100772,586240.271,4475775.192,2.681
100773,586240.751,4475775.407,2.599
100774,586241.387,4475775.544,2.577
100775,586242.185,4475775.749,2.481
100776,586243.095,4475775.926,2.38
100777,586244.008,4475775.976,2.339
100778,586245.022,4475775.938,2.271
100779,586245.912,4475775.95,2.223
100780,586246.912,4475775.825,2.168
100781,586247.952,4475775.697,2.19
100782,586248.979,4475775.674,2.152
100783,586249.986,4475775.675,2.135
100784,586250.826,4475775.715,2.111
100785,586251.706,4475775.943,2.074
100786,586252.632,4475776.116,2.058
100787,586253.535,4475776.27,2.045
100788,586254.492,4475776.41,2.02
100789,586255.33,4475776.517,2.011
100790,586256.195,4475776.562,2.007
100791,586257.154,4475776.565,2
100792,586258.103,4475776.382,2.005
100793,586259.061,4475776.205,1.992
100794,586260.059,4475776.067,1.969
100795,586261.02,4475775.996,1.952
100796,586261.871,4475775.755,1.977
100797,586262.696,4475775.632,1.969
100798,586263.523,4475775.479,1.974
100799,586264.315,4475775.468,1.972
100800,586265.189,4475775.506,1.979
100801,586266.026,4475775.458,2.001
100802,586266.918,4475775.481,2.014
100803,586267.752,4475775.41,2.012
100804,586268.554,4475775.43,2.017
100805,586269.395,4475775.415,2.044
100806,586270.299,4475775.326,2.032
100807,586271.089,4475775.222,2.057
100808,586271.94,4475775.182,2.069
100809,586272.81,4475775.106,2.078
100810,586273.755,4475775.04,2.105
100811,586274.645,4475775.015,2.097
100812,586275.493,4475774.949,2.108
100813,586276.335,4475774.907,2.126
100814,586277.227,4475774.925,2.166
100815,586278.081,4475774.972,2.199
100816,586278.871,4475774.997,2.248
100817,586279.748,4475774.99,2.293
100818,586280.561,4475775.082,2.327
100819,586281.366,4475775.135,2.354
100820,586282.117,4475775.249,2.391
100821,586282.946,4475775.338,2.427
100822,586283.758,4475775.44,2.478
100823,586284.535,4475775.529,2.514
100824,586285.285,4475775.563,2.562
100825,586286.134,4475775.57,2.593
100826,586286.967,4475775.615,2.63
100827,586287.934,4475775.586,2.649
100828,586288.861,4475775.588,2.686
100829,586289.892,4475775.575,2.691
100830,586290.89,4475775.574,2.708
100831,586291.794,4475775.544,2.747
100832,586292.685,4475775.597,2.755
100833,586293.627,4475775.579,2.782
100834,586294.558,4475775.527,2.792
100835,586295.471,4475775.539,2.795
100836,586296.456,4475775.631,2.797
100837,586297.427,4475775.631,2.791
100838,586298.445,4475775.572,2.803
100839,586299.45,4475775.533,2.796
100840,586300.332,4475775.555,2.776
100841,586301.322,4475775.577,2.728
100842,586302.2,4475775.487,2.719
100843,586303.098,4475775.446,2.674
100844,586304.095,4475775.384,2.623
100845,586305.019,4475775.32,2.578
100846,586305.869,4475775.276,2.539
100847,586306.738,4475775.249,2.469
100848,586307.557,4475775.269,2.397
100849,586308.522,4475775.22,2.34
100850,586309.448,4475775.162,2.26
100851,586310.307,4475775.149,2.232
100852,586311.186,4475775.121,2.145
100853,586312.063,4475775.123,2.073
100854,586312.957,4475775.172,2.002
100855,586313.939,4475775.169,1.928
100856,586314.842,4475775.192,1.827
100857,586315.79,4475775.218,1.73
100858,586316.753,4475775.25,1.613
100859,586317.667,4475775.316,1.505
100860,586318.666,4475775.441,1.399
100861,586319.597,4475775.598,1.315
100862,586320.535,4475775.671,1.229
100863,586321.405,4475775.837,1.134
100864,586322.353,4475775.915,1.036
100865,586323.343,4475775.991,0.927
100866,586324.361,4475776.014,0.827
100867,586325.398,4475775.937,0.726
100868,586326.44,4475775.812,0.611
100869,586327.45,4475775.712,0.5
100870,586328.51,4475775.543,0.381
100871,586329.51,4475775.445,0.266
100872,586330.605,4475775.346,0.133
100873,586331.734,4475775.245,0.018
100874,586332.806,4475775.222,-0.083
100875,586333.771,4475775.221,-0.211
100876,586334.766,4475775.162,-0.317
100877,586335.851,4475775.158,-0.439
100878,586336.889,4475775.2,-0.543
100879,586337.884,4475775.223,-0.654
100880,586338.847,4475775.264,-0.755
100881,586339.902,4475775.265,-0.835
100882,586340.716,4475775.235,-0.902
100883,586341.072,4475775.253,-0.956
100884,586341.052,4475775.292,-0.952
100885,586341.027,4475775.317,-0.958
100886,586341.03,4475775.287,-0.963
100887,586343.24,4475750.685,-0.924
100888,586343.213,4475750.646,-0.926
100889,586343.09,4475750.736,-0.911
100890,586342.603,4475750.632,-0.871
100891,586342.081,4475750.63,-0.795
100892,586341.484,4475750.588,-0.731
100893,586340.75,4475750.628,-0.637
100894,586340.037,4475750.577,-0.567
100895,586339.608,4475750.553,-0.518
100896,586339.255,4475750.546,-0.492
100897,586338.818,4475750.543,-0.442
100898,586338.415,4475750.53,-0.404
100899,586337.983,4475750.53,-0.348
100900,586337.33,4475750.687,-0.278
100901,586336.497,4475750.697,-0.185
100902,586335.764,4475750.689,-0.116
100903,586334.942,4475750.663,-0.022
100904,586334.255,4475750.521,0.075
100905,586333.5,4475750.289,0.152
100906,586332.861,4475750.278,0.222
100907,586332.254,4475750.219,0.317
100908,586331.57,4475750.209,0.396
100909,586330.866,4475750.199,0.489
100910,586330.079,4475750.204,0.58
100911,586329.332,4475750.236,0.659
100912,586328.495,4475750.25,0.771
100913,586327.764,4475750.312,0.857
100914,586326.981,4475750.386,0.919
100915,586326.332,4475750.297,0.988
100916,586325.665,4475750.276,1.058
100917,586325.015,4475750.228,1.14
100918,586324.157,4475750.229,1.236
100919,586323.356,4475750.262,1.304
100920,586322.627,4475750.272,1.378
100921,586321.856,4475750.309,1.439
100922,586321.201,4475750.305,1.51
100923,586320.539,4475750.416,1.563
100924,586319.935,4475750.426,1.632
100925,586319.365,4475750.463,1.67
100926,586318.925,4475750.44,1.733
100927,586318.242,4475750.489,1.809
100928,586317.576,4475750.483,1.884
100929,586316.877,4475750.485,1.944
100930,586316.282,4475750.4,2.03
100931,586315.551,4475750.303,2.051
100932,586314.829,4475750.44,2.113
100933,586314.047,4475750.453,2.157
100934,586313.267,4475750.385,2.212
100935,586312.54,4475750.263,2.287
100936,586311.834,4475750.177,2.315
100937,586311.096,4475750.082,2.386
100938,586310.291,4475749.958,2.453
100939,586309.427,4475749.846,2.509
100940,586308.695,4475749.744,2.565
100941,586307.984,4475749.625,2.592
100942,586307.185,4475749.534,2.631
100943,586306.544,4475749.44,2.661
100944,586305.8,4475749.296,2.698
100945,586305.093,4475749.117,2.687
100946,586304.302,4475749.062,2.728
100947,586303.565,4475749.023,2.748
100948,586302.723,4475749.001,2.735
100949,586301.984,4475749.048,2.727
100950,586301.229,4475749.115,2.75
100951,586300.512,4475749.232,2.757
100952,586299.679,4475749.371,2.725
100953,586298.843,4475749.523,2.72
100954,586298.003,4475749.62,2.736
100955,586297.09,4475749.73,2.739
100956,586296.123,4475749.767,2.727
100957,586295.275,4475749.812,2.703
100958,586294.404,4475749.736,2.671
100959,586293.566,4475749.677,2.663
100960,586292.73,4475749.715,2.674
100961,586291.92,4475749.691,2.652
100962,586291.189,4475749.72,2.637
100963,586290.283,4475749.663,2.635
100964,586289.315,4475749.529,2.58
100965,586288.42,4475749.332,2.546
100966,586287.421,4475749.15,2.446
100967,586286.562,4475749.059,2.436
100968,586285.667,4475749.097,2.414
100969,586284.681,4475749.172,2.406
100970,586283.771,4475749.215,2.36
100971,586282.803,4475749.45,2.338
100972,586281.805,4475749.65,2.266
100973,586280.789,4475749.821,2.217
100974,586279.842,4475749.905,2.192
100975,586278.915,4475749.923,2.168
100976,586277.903,4475749.99,2.137
100977,586277.045,4475749.955,2.108
100978,586276.191,4475749.954,2.106
100979,586275.252,4475750.008,2.085
100980,586274.305,4475750.088,2.077
100981,586273.35,4475750.094,2.074
100982,586272.409,4475750.198,2.055
100983,586271.464,4475750.272,2.031
100984,586270.627,4475750.287,2.004
100985,586269.807,4475750.395,2.023
100986,586268.928,4475750.475,2.008
100987,586268.025,4475750.48,1.994
100988,586267.177,4475750.425,1.983
100989,586266.234,4475750.452,1.975
100990,586265.415,4475750.366,1.985
100991,586264.537,4475750.424,1.983
100992,586263.693,4475750.347,1.96
100993,586262.845,4475750.157,1.922
100994,586262.021,4475749.826,1.926
100995,586261.16,4475749.676,1.923
100996,586260.25,4475749.608,1.928
100997,586259.321,4475749.624,1.944
100998,586258.293,4475749.562,1.95
100999,586257.286,4475749.575,1.954
101000,586256.309,4475749.534,2.012
101001,586255.392,4475749.434,2.004
101002,586254.547,4475749.262,2.037
101003,586253.706,4475749.08,2.056
101004,586252.715,4475748.982,2.079
101005,586251.862,4475749.054,2.097
101006,586250.97,4475749.089,2.113
101007,586249.977,4475749.255,2.113
101008,586248.969,4475749.438,2.144
101009,586248,4475749.615,2.18
101010,586247.081,4475749.66,2.197
101011,586246.14,4475749.658,2.255
101012,586245.219,4475749.597,2.323
101013,586244.36,4475749.531,2.382
101014,586243.537,4475749.466,2.452
101015,586242.691,4475749.545,2.582
101016,586241.882,4475749.519,2.694
101017,586241.193,4475749.475,2.764
101018,586241.031,4475749.452,2.767
101019,586241.029,4475749.48,2.772
101020,586241.042,4475749.47,2.754
101021,586244.563,4475725.729,2.405
101022,586244.574,4475725.759,2.407
101023,586244.813,4475725.782,2.395
101024,586245.851,4475725.756,2.374
101025,586246.928,4475725.755,2.341
101026,586247.988,4475725.662,2.356
101027,586248.902,4475725.44,2.385
101028,586249.701,4475725.289,2.384
101029,586250.53,4475725.156,2.365
101030,586251.489,4475724.906,2.359
101031,586252.421,4475724.678,2.342
101032,586253.337,4475724.38,2.354
101033,586254.23,4475724.202,2.368
101034,586255.065,4475724.054,2.381
101035,586255.98,4475723.918,2.345
101036,586256.83,4475723.883,2.371
101037,586257.728,4475723.935,2.358
101038,586258.614,4475723.882,2.355
101039,586259.559,4475723.956,2.333
101040,586260.43,4475724.086,2.319
101041,586261.352,4475724.166,2.306
101042,586262.308,4475724.367,2.282
101043,586263.203,4475724.531,2.26
101044,586264.165,4475724.595,2.241
101045,586265.126,4475724.762,2.231
101046,586266.086,4475724.901,2.201
101047,586267.033,4475724.872,2.195
101048,586267.993,4475724.842,2.171
101049,586268.914,4475724.775,2.151
101050,586269.944,4475724.761,2.12
101051,586270.995,4475724.676,2.121
101052,586272.002,4475724.66,2.094
101053,586273.041,4475724.633,2.081
101054,586274.122,4475724.573,2.081
101055,586275.076,4475724.552,2.101
101056,586276.066,4475724.631,2.128
101057,586277.149,4475724.695,2.151
101058,586278.154,4475724.769,2.166
101059,586279.172,4475724.893,2.157
101060,586280.144,4475725.015,2.201
101061,586281.191,4475725.179,2.235
101062,586282.114,4475725.28,2.285
101063,586282.958,4475725.436,2.325
101064,586283.738,4475725.508,2.362
101065,586284.643,4475725.516,2.374
101066,586285.475,4475725.523,2.439
101067,586286.346,4475725.569,2.47
101068,586287.215,4475725.577,2.491
101069,586288.043,4475725.662,2.519
101070,586288.934,4475725.762,2.553
101071,586289.819,4475725.895,2.569
101072,586290.633,4475726.01,2.59
101073,586291.481,4475726.093,2.584
101074,586292.239,4475726.176,2.61
101075,586293.155,4475726.259,2.63
101076,586294.103,4475726.26,2.681
101077,586294.936,4475726.165,2.68
101078,586295.892,4475726.143,2.696
101079,586296.802,4475725.838,2.72
101080,586297.741,4475725.663,2.734
101081,586298.752,4475725.559,2.74
101082,586299.714,4475725.595,2.745
101083,586300.756,4475725.533,2.754
101084,586301.81,4475725.491,2.77
101085,586302.837,4475725.391,2.773
101086,586303.936,4475725.268,2.718
101087,586305,4475725.168,2.709
101088,586306.021,4475725.021,2.694
101089,586306.957,4475724.896,2.693
101090,586307.874,4475724.822,2.676
101091,586308.93,4475724.715,2.625
101092,586309.906,4475724.607,2.584
101093,586310.98,4475724.467,2.539
101094,586312.05,4475724.401,2.465
101095,586312.874,4475724.344,2.436
101096,586313.079,4475724.387,2.418
101097,586313.068,4475724.313,2.407
101098,586313.064,4475724.311,2.409
101099,586313.023,4475724.384,2.383
101100,586313.023,4475724.385,2.384
101101,586313.023,4475724.381,2.385
101102,586313.029,4475724.372,2.379
101103,586313.256,4475724.384,2.383
101104,586314.03,4475724.44,2.354
101105,586314.936,4475724.357,2.33
101106,586315.845,4475724.213,2.294
101107,586316.708,4475723.988,2.257
101108,586317.658,4475724.005,2.187
101109,586318.605,4475724.024,2.143
101110,586319.644,4475724.088,2.037
101111,586320.565,4475724.259,1.96
101112,586321.515,4475724.427,1.859
101113,586322.508,4475724.654,1.723
101114,586323.537,4475724.806,1.589
101115,586324.546,4475724.983,1.46
101116,586325.537,4475725.043,1.353
101117,586326.497,4475725.094,1.25
101118,586327.425,4475725.083,1.136
101119,586328.527,4475725.146,0.996
101120,586329.664,4475725.211,0.838
101121,586330.745,4475725.14,0.692
101122,586331.837,4475725.154,0.547
101123,586332.967,4475725.052,0.386
101124,586334.114,4475725.022,0.225
101125,586335.224,4475724.975,0.098
101126,586336.349,4475724.981,-0.022
101127,586337.493,4475725.005,-0.145
101128,586338.656,4475724.982,-0.262
101129,586339.832,4475724.997,-0.395
101130,586341.041,4475725.008,-0.523
101131,586342.223,4475725.006,-0.665
101132,586343.347,4475724.971,-0.776
101133,586344.324,4475724.984,-0.882
101134,586344.84,4475725.008,-0.929
101135,586344.826,4475725.098,-0.94
101136,586344.82,4475725.079,-0.948
101137,586344.826,4475725.041,-0.953
101138,586345.072,4475700.278,-0.847
101139,586345.054,4475700.295,-0.852
101140,586345.048,4475700.312,-0.862
101141,586344.768,4475700.314,-0.814
101142,586344.326,4475700.294,-0.75
101143,586343.63,4475700.291,-0.68
101144,586342.829,4475700.358,-0.583
101145,586341.884,4475700.423,-0.494
101146,586340.939,4475700.395,-0.365
101147,586339.846,4475700.351,-0.231
101148,586338.765,4475700.28,-0.116
101149,586337.708,4475700.17,0.001
101150,586336.765,4475699.968,0.127
101151,586335.768,4475699.896,0.244
101152,586334.679,4475699.878,0.388
101153,586333.536,4475699.963,0.502
101154,586332.433,4475700.089,0.614
101155,586331.314,4475700.127,0.732
101156,586330.08,4475700.154,0.843
101157,586328.953,4475700.164,0.962
101158,586327.79,4475700.22,1.055
101159,586326.758,4475700.136,1.145
101160,586325.849,4475700.186,1.235
101161,586325.022,4475700.232,1.288
101162,586324.213,4475700.238,1.363
101163,586323.477,4475700.377,1.431
101164,586322.872,4475700.47,1.494
101165,586322.056,4475700.569,1.56
101166,586321.17,4475700.738,1.639
101167,586320.39,4475700.782,1.733
101168,586319.689,4475700.729,1.82
101169,586319.016,4475700.607,1.904
101170,586318.277,4475700.434,1.989
101171,586317.56,4475700.332,2.078
101172,586316.746,4475700.251,2.163
101173,586315.96,4475700.108,2.238
101174,586315.172,4475700.011,2.336
101175,586314.375,4475699.886,2.388
101176,586313.619,4475699.843,2.46
101177,586312.714,4475699.814,2.47
101178,586311.775,4475699.845,2.489
101179,586310.924,4475699.936,2.557
101180,586310.059,4475700.054,2.603
101181,586309.174,4475700.277,2.658
101182,586308.24,4475700.555,2.649
101183,586307.456,4475700.725,2.69
101184,586306.524,4475700.85,2.677
101185,586305.418,4475700.87,2.68
101186,586304.416,4475700.802,2.694
101187,586303.463,4475700.611,2.7
101188,586302.597,4475700.376,2.723
101189,586301.762,4475700.135,2.711
101190,586300.785,4475699.956,2.714
101191,586299.779,4475699.733,2.684
101192,586298.752,4475699.64,2.665
101193,586297.713,4475699.472,2.648
101194,586296.776,4475699.359,2.66
101195,586295.744,4475699.29,2.591
101196,586294.665,4475699.37,2.594
101197,586293.628,4475699.497,2.563
101198,586292.657,4475699.8,2.552
101199,586291.766,4475700.05,2.534
101200,586290.887,4475700.393,2.477
101201,586290.016,4475700.718,2.47
101202,586289.12,4475701.074,2.44
101203,586288.122,4475701.342,2.391
101204,586287.152,4475701.554,2.347
101205,586286.183,4475701.628,2.363
101206,586285.11,4475701.599,2.279
101207,586284.129,4475701.467,2.205
101208,586283.233,4475701.178,2.165
101209,586282.133,4475700.958,2.111
101210,586281.107,4475700.792,2.057
101211,586280.052,4475700.671,2.073
101212,586278.918,4475700.52,2.055
101213,586277.997,4475700.369,2.057
101214,586276.965,4475700.209,2.033
101215,586275.974,4475700.235,1.99
101216,586274.998,4475700.222,2.006
101217,586274.073,4475700.222,2.018
101218,586273.182,4475700.159,2.024
101219,586272.226,4475700.201,2.057
101220,586271.26,4475700.254,2.055
101221,586270.325,4475700.302,2.056
101222,586269.387,4475700.259,2.06
101223,586268.356,4475700.189,2.081
101224,586267.367,4475700.173,2.129
101225,586266.421,4475700.175,2.148
101226,586265.573,4475700.141,2.171
101227,586264.647,4475700.112,2.222
101228,586263.803,4475700.023,2.259
101229,586262.943,4475699.929,2.275
101230,586262.043,4475699.835,2.283
101231,586261.125,4475699.728,2.33
101232,586260.237,4475699.655,2.355
101233,586259.39,4475699.562,2.384
101234,586258.438,4475699.389,2.414
101235,586257.442,4475699.255,2.444
101236,586256.388,4475699.199,2.481
101237,586255.442,4475699.363,2.49
101238,586254.487,4475699.511,2.493
101239,586253.492,4475699.726,2.519
101240,586252.465,4475699.922,2.537
101241,586251.52,4475700.161,2.566
101242,586250.51,4475700.375,2.588
101243,586249.519,4475700.486,2.614
101244,586248.45,4475700.528,2.651
101245,586247.499,4475700.475,2.687
101246,586246.584,4475700.292,2.77
101247,586245.638,4475700.138,2.977
101248,586244.88,4475699.925,3.149
101249,586244.462,4475699.917,3.249
101250,586244.467,4475699.82,3.244
101251,586244.444,4475699.946,3.249
101252,586244.443,4475699.974,3.256
101253,586245.863,4475675.136,2.868
101254,586245.849,4475675.138,2.878
101255,586245.84,4475675.125,2.877
101256,586245.898,4475675.046,2.866
101257,586246.016,4475674.724,2.842
