ID,X,Y,Z
103290,586325.049,4474916.346,3.071
103291,586325.035,4474916.353,3.079
103292,586325.009,4474916.328,3.081
103293,586325.004,4474916.323,3.071
103294,586324.997,4474916.347,3.06
103295,586324.999,4474916.353,3.064
103296,586317.826,4474918.972,3.42
103297,586317.826,4474918.964,3.409
103298,586317.826,4474918.963,3.408
103299,586317.829,4474918.955,3.412
103300,586318.037,4474918.913,3.422
103301,586318.931,4474919.084,3.36
103302,586320.079,4474919.253,3.304
103303,586321.355,4474919.288,3.261
103304,586322.612,4474919.181,3.212
103305,586323.865,4474919.079,3.143
103306,586325.169,4474918.944,3.065
103307,586326.354,4474918.864,3.023
103308,586327.092,4474918.88,2.983
103309,586327.857,4474918.753,2.95
103310,586328.766,4474918.788,2.905
103311,586329.592,4474918.794,2.875
103312,586330.663,4474918.709,2.831
103313,586331.749,4474918.623,2.799
103314,586332.814,4474918.626,2.76
103315,586333.984,4474918.622,2.712
103316,586335.235,4474918.532,2.665
103317,586336.496,4474918.448,2.553
103318,586337.761,4474918.352,2.51
103319,586339.128,4474918.267,2.481
103320,586340.307,4474918.201,2.461
103321,586341.365,4474918.022,2.436
103322,586342.335,4474917.892,2.385
103323,586343.538,4474917.866,2.252
103324,586344.732,4474917.811,2.18
103325,586346.069,4474917.873,2.024
103326,586347.351,4474917.94,1.98
103327,586348.71,4474918.085,1.977
103328,586349.797,4474918.176,2.019
103329,586350.769,4474918.199,2.025
103330,586351.743,4474918.319,2.019
103331,586352.677,4474918.397,2.068
103332,586353.567,4474918.402,2.067
103333,586354.423,4474918.409,2.087
103334,586355.354,4474918.448,2.13
103335,586356.338,4474918.515,2.175
103336,586357.227,4474918.531,2.193
103337,586358.135,4474918.647,2.208
103338,586358.951,4474918.746,2.224
103339,586359.915,4474918.767,2.232
103340,586360.816,4474918.778,2.258
103341,586361.749,4474918.718,2.303
103342,586362.717,4474918.69,2.339
103343,586363.675,4474918.748,2.361
103344,586364.439,4474918.785,2.366
103345,586365.355,4474918.88,2.374
103346,586366.135,4474918.933,2.37
103347,586366.916,4474919.02,2.362
103348,586367.793,4474919.117,2.365
103349,586368.79,4474919.21,2.395
103350,586369.773,4474919.236,2.418
103351,586370.822,4474919.132,2.431
103352,586371.84,4474918.984,2.456
103353,586372.775,4474918.884,2.458
103354,586373.679,4474918.827,2.466
103355,586374.568,4474918.738,2.486
103356,586375.59,4474918.576,2.459
103357,586376.628,4474918.471,2.492
103358,586377.704,4474918.377,2.506
103359,586378.646,4474918.359,2.513
103360,586379.646,4474918.299,2.483
103361,586380.699,4474918.295,2.434
103362,586381.823,4474918.263,2.347
103363,586382.878,4474918.186,2.325
103364,586383.893,4474918.139,2.326
103365,586384.957,4474918.148,2.272
103366,586385.89,4474918.13,2.218
103367,586386.836,4474918.094,2.204
103368,586387.801,4474918.068,2.146
103369,586388.664,4474918.083,2.048
103370,586389.687,4474918.111,1.955
103371,586390.685,4474918.067,1.855
103372,586391.633,4474917.9,1.758
103373,586392.695,4474917.996,1.625
103374,586393.765,4474918.118,1.494
103375,586394.811,4474918.221,1.397
103376,586395.79,4474918.363,1.299
103377,586396.712,4474918.417,1.225
103378,586397.678,4474918.523,1.136
103379,586398.757,4474918.606,1.058
103380,586399.829,4474918.724,0.982
103381,586400.887,4474918.883,0.878
103382,586401.974,4474919.097,0.783
103383,586403.072,4474919.315,0.689
103384,586404.033,4474919.508,0.585
103385,586405.09,4474919.647,0.475
103386,586406.092,4474919.758,0.363
103387,586407.181,4474919.958,0.249
103388,586408.339,4474920.065,0.139
103389,586409.385,4474920.001,0.013
103390,586410.478,4474919.832,-0.109
103391,586411.483,4474919.546,-0.212
103392,586412.639,4474919.081,-0.323
103393,586413.709,4474918.753,-0.433
103394,586414.679,4474918.466,-0.52
103395,586414.954,4474918.366,-0.53
103396,586414.916,4474918.427,-0.535
103397,586414.442,4474918.403,-0.491
103398,586414.303,4474918.45,-0.473
103399,586414.296,4474918.45,-0.46
103400,586414.301,4474918.465,-0.476
103401,586414.303,4474918.475,-0.484
103402,586411.518,4474943.731,-0.387
103403,586411.517,4474943.743,-0.388
103404,586411.501,4474943.757,-0.387
103405,586411.17,4474943.84,-0.343
103406,586410.771,4474943.76,-0.3
103407,586410.401,4474943.665,-0.258
103408,586410.191,4474943.647,-0.243
103409,586410.037,4474943.72,-0.228
103410,586409.755,4474943.764,-0.188
103411,586409.432,4474943.755,-0.159
103412,586409.084,4474943.778,-0.12
103413,586408.549,4474943.694,-0.056
103414,586407.692,4474943.486,0.045
103415,586406.696,4474943.248,0.176
103416,586405.869,4474943.004,0.272
103417,586405.234,4474942.841,0.348
103418,586404.595,4474942.729,0.409
103419,586403.919,4474942.747,0.478
103420,586403.28,4474942.722,0.544
103421,586402.664,4474942.848,0.604
103422,586401.853,4474943.057,0.697
103423,586400.859,4474943.13,0.789
103424,586399.822,4474943.448,0.884
103425,586398.887,4474943.61,0.962
103426,586397.846,4474943.77,1.041
103427,586396.901,4474944.095,1.119
103428,586395.862,4474944.393,1.217
103429,586394.83,4474944.561,1.293
103430,586393.937,4474944.685,1.366
103431,586393.063,4474944.767,1.431
103432,586392.339,4474944.971,1.488
103433,586391.625,4474945.035,1.553
103434,586391.068,4474944.878,1.603
103435,586390.47,4474944.773,1.662
103436,586390.307,4474944.611,1.684
103437,586390.339,4474944.535,1.686
103438,586390.342,4474944.526,1.679
103439,586390.343,4474944.53,1.681
103440,586390.332,4474944.562,1.686
103441,586402.236,4474942.674,0.659
103442,586402.237,4474942.663,0.658
103443,586402.238,4474942.669,0.669
103444,586402.241,4474942.668,0.67
103445,586402.244,4474942.662,0.66
103446,586402.241,4474942.634,0.667
103447,586402.237,4474942.637,0.668
103448,586402.242,4474942.652,0.656
103449,586402.161,4474942.676,0.67
103450,586401.434,4474942.611,0.751
103451,586400.324,4474942.577,0.86
103452,586399.16,4474942.584,0.957
103453,586398.126,4474942.602,1.042
103454,586397.122,4474942.654,1.124
103455,586396.042,4474942.723,1.206
103456,586395.089,4474942.963,1.278
103457,586394.118,4474943.194,1.361
103458,586393.206,4474943.409,1.422
103459,586392.35,4474943.476,1.494
103460,586391.518,4474943.437,1.586
103461,586390.732,4474943.445,1.673
103462,586389.948,4474943.448,1.802
103463,586389.338,4474943.152,1.907
103464,586388.514,4474943.037,1.991
103465,586387.761,4474942.944,2.067
103466,586386.906,4474942.821,2.149
103467,586386.108,4474942.739,2.222
103468,586385.269,4474942.654,2.255
103469,586384.428,4474942.591,2.291
103470,586383.616,4474942.557,2.315
103471,586382.883,4474942.586,2.328
103472,586382.138,4474942.686,2.342
103473,586381.376,4474942.709,2.396
103474,586380.573,4474942.815,2.437
103475,586379.87,4474942.937,2.47
103476,586379.155,4474943.025,2.489
103477,586378.733,4474943.138,2.528
103478,586378.262,4474943.173,2.55
103479,586377.553,4474943.362,2.611
103480,586376.714,4474943.546,2.622
103481,586376.041,4474943.656,2.601
103482,586375.346,4474943.731,2.588
103483,586374.527,4474943.809,2.596
103484,586373.644,4474944.019,2.573
103485,586372.67,4474944.172,2.59
103486,586371.725,4474944.234,2.59
103487,586370.593,4474944.186,2.539
103488,586369.487,4474943.893,2.506
103489,586368.436,4474943.557,2.483
103490,586367.365,4474943.136,2.458
103491,586366.29,4474942.59,2.415
103492,586365.37,4474942.166,2.4
103493,586364.519,4474941.876,2.392
103494,586363.7,4474941.656,2.384
103495,586362.872,4474941.54,2.397
103496,586362.003,4474941.498,2.382
103497,586361.103,4474941.448,2.388
103498,586360.211,4474941.454,2.365
103499,586359.332,4474941.529,2.355
103500,586358.551,4474941.73,2.341
103501,586357.739,4474942.002,2.328
103502,586357.035,4474942.429,2.324
103503,586356.266,4474942.888,2.318
103504,586355.379,4474943.318,2.276
103505,586354.554,4474943.741,2.267
103506,586353.653,4474944.137,2.248
103507,586352.782,4474944.22,2.238
103508,586351.994,4474944.218,2.2
103509,586351.277,4474944.022,2.164
103510,586350.464,4474943.749,2.122
103511,586349.561,4474943.613,2.088
103512,586348.707,4474943.39,2.058
103513,586347.841,4474943.159,2.028
103514,586347.018,4474943.06,2.041
103515,586346.034,4474942.965,2.037
103516,586345.059,4474942.832,1.981
103517,586344.141,4474942.741,1.981
103518,586343.203,4474942.853,1.999
103519,586342.288,4474942.839,2.054
103520,586341.524,4474943.003,2.116
103521,586340.799,4474943.158,2.191
103522,586340.028,4474943.028,2.246
103523,586339.291,4474943.091,2.311
103524,586338.409,4474943.188,2.351
103525,586337.658,4474943.25,2.395
103526,586337.068,4474943.217,2.422
103527,586336.279,4474943.39,2.489
103528,586335.316,4474943.477,2.489
103529,586334.486,4474943.563,2.524
103530,586333.681,4474943.652,2.589
103531,586332.788,4474943.772,2.587
103532,586331.96,4474943.794,2.642
103533,586330.889,4474943.948,2.701
103534,586329.978,4474944.125,2.741
103535,586329.079,4474944.2,2.783
103536,586328.138,4474944.221,2.819
103537,586327.309,4474944.189,2.846
103538,586326.425,4474944.182,2.863
103539,586325.517,4474944.115,2.901
103540,586324.569,4474943.854,2.932
103541,586323.758,4474943.636,2.991
103542,586322.85,4474943.402,3.034
103543,586321.985,4474943.159,3.078
103544,586320.985,4474942.95,3.136
103545,586320.154,4474942.739,3.189
103546,586319.237,4474942.445,3.222
103547,586318.448,4474942.166,3.259
103548,586317.528,4474941.889,3.3
103549,586316.669,4474941.657,3.344
103550,586316.064,4474941.391,3.368
103551,586315.519,4474941.384,3.391
103552,586314.673,4474941.338,3.43
103553,586313.772,4474941.397,3.479
103554,586312.835,4474941.38,3.5
103555,586311.941,4474941.537,3.518
103556,586310.949,4474941.762,3.551
103557,586310.024,4474942.039,3.581
103558,586309.147,4474942.309,3.604
103559,586308.226,4474942.63,3.607
103560,586307.421,4474942.978,3.641
103561,586306.446,4474943.352,3.69
103562,586305.577,4474943.532,3.706
103563,586304.722,4474943.675,3.805
103564,586303.725,4474943.632,3.811
103565,586302.912,4474943.534,3.793
103566,586301.931,4474943.465,3.71
103567,586301.103,4474943.309,3.632
103568,586300.021,4474943.202,3.623
103569,586298.97,4474943.346,3.57
103570,586297.952,4474943.502,3.561
103571,586296.84,4474943.692,3.551
103572,586295.851,4474943.9,3.54
103573,586294.884,4474944.01,3.54
103574,586293.818,4474944.099,3.55
103575,586292.901,4474944.074,3.531
103576,586292.279,4474944.056,3.604
103577,586291.524,4474943.975,3.606
103578,586290.705,4474943.843,3.619
103579,586289.834,4474943.759,3.626
103580,586288.889,4474943.609,3.62
103581,586287.903,4474943.434,3.585
103582,586286.973,4474943.233,3.597
103583,586285.851,4474943.034,3.565
103584,586284.972,4474942.959,3.69
103585,586283.854,4474942.886,3.65
103586,586282.872,4474942.779,3.692
103587,586282.015,4474942.718,3.719
103588,586281.103,4474942.652,3.709
103589,586280.221,4474942.561,3.693
103590,586279.159,4474942.529,3.69
103591,586278.181,4474942.496,3.718
103592,586277.27,4474942.378,3.736
103593,586276.258,4474942.351,3.725
103594,586275.307,4474942.413,3.749
103595,586274.319,4474942.655,3.78
103596,586273.349,4474942.965,3.777
103597,586272.523,4474943.309,3.789
103598,586271.538,4474943.498,3.867
103599,586270.613,4474943.639,3.869
103600,586269.644,4474943.764,3.94
103601,586268.668,4474943.684,3.915
103602,586267.763,4474943.471,3.898
103603,586266.84,4474943.259,3.968
103604,586265.914,4474942.992,4.035
103605,586264.942,4474942.76,4.053
103606,586264.08,4474942.624,4.048
103607,586263.128,4474942.578,4.031
103608,586262.322,4474942.463,4.079
103609,586261.287,4474942.472,4.079
103610,586260.299,4474942.406,4.05
103611,586259.242,4474942.516,4.02
103612,586258.221,4474942.753,4.059
103613,586257.181,4474942.873,4.104
103614,586256.164,4474943.161,4.181
103615,586255.221,4474943.134,4.293
103616,586254.306,4474943.117,4.283
103617,586253.521,4474943.152,4.135
103618,586252.934,4474943.142,4.003
103619,586252.492,4474943.244,3.913
103620,586251.867,4474943.232,3.768
103621,586250.775,4474943.257,3.582
103622,586249.388,4474943.245,3.495
103623,586247.926,4474943.333,3.415
103624,586246.717,4474943.406,3.623
103625,586245.46,4474943.521,3.616
103626,586244.369,4474943.582,3.658
103627,586243.233,4474943.657,3.542
103628,586242.237,4474943.743,3.555
103629,586241.927,4474943.711,3.583
103630,586241.928,4474943.657,3.576
103631,586241.922,4474943.645,3.568
103632,586241.803,4474943.643,3.6
103633,586240.968,4474943.681,3.654
103634,586239.763,4474943.832,3.783
103635,586238.662,4474943.844,3.982
103636,586237.734,4474943.984,3.989
103637,586237.127,4474943.904,3.973
103638,586236.519,4474943.858,3.901
103639,586235.714,4474943.807,3.646
103640,586235.417,4474943.858,3.56
103641,586235.348,4474943.858,3.513
103642,586235.364,4474943.839,3.512
103643,586235.363,4474943.834,3.517
103644,586235.364,4474943.822,3.516
103645,586235.366,4474943.819,3.517
103646,586230.727,4474968.397,3.64
103647,586230.732,4474968.4,3.63
103648,586230.722,4474968.4,3.632
103649,586230.721,4474968.395,3.639
103650,586230.724,4474968.397,3.625
103651,586230.743,4474968.36,3.624
103652,586230.749,4474968.336,3.626
103653,586230.991,4474967.934,3.596
103654,586231.026,4474967.784,3.65
103655,586231.561,4474967.367,3.773
103656,586232.191,4474967.027,3.873
103657,586232.723,4474966.851,3.99
103658,586233.049,4474966.854,4.084
103659,586233.466,4474966.787,4.187
103660,586233.555,4474966.842,4.2
103661,586233.559,4474966.847,4.21
103662,586233.611,4474966.864,4.272
103663,586233.984,4474966.997,4.385
103664,586234.141,4474967.106,4.445
103665,586234.548,4474967.382,4.547
103666,586234.574,4474967.393,4.639
103667,586234.985,4474967.561,4.805
103668,586235.31,4474967.735,4.936
103669,586235.714,4474967.9,5.015
103670,586236.126,4474968.054,5.033
103671,586236.463,4474968.205,5.039
103672,586236.698,4474968.36,5.006
103673,586237.368,4474968.516,4.942
103674,586238.094,4474968.737,4.793
103675,586238.608,4474968.841,4.645
103676,586239.123,4474968.887,4.485
103677,586239.56,4474968.954,4.333
103678,586240.081,4474968.834,4.139
103679,586240.912,4474968.675,3.914
103680,586241.938,4474968.565,3.752
103681,586242.635,4474968.465,3.663
103682,586242.912,4474968.39,3.63
103683,586242.933,4474968.503,3.607
103684,586242.967,4474968.5,3.611
103685,586242.996,4474968.459,3.597
103686,586243.005,4474968.484,3.581
103687,586242.995,4474968.46,3.591
103688,586243.003,4474968.478,3.584
103689,586242.98,4474968.432,3.584
103690,586242.978,4474968.45,3.59
103691,586242.943,4474968.362,3.587
103692,586242.927,4474968.329,3.595
103693,586243.266,4474968.353,3.595
103694,586244.115,4474968.381,3.542
103695,586245.053,4474968.118,3.547
103696,586246.114,4474967.87,3.555
103697,586247.122,4474967.659,3.584
103698,586248.06,4474967.506,3.636
103699,586248.963,4474967.293,3.638
103700,586249.666,4474967.101,3.653
103701,586250.09,4474967.011,3.685
103702,586250.14,4474967.047,3.686
103703,586250.128,4474967.04,3.682
103704,586250.16,4474966.939,3.679
103705,586250.148,4474966.984,3.677
103706,586250.16,4474967.034,3.683
103707,586250.261,4474966.95,3.691
103708,586251.202,4474966.797,3.808
103709,586252.044,4474966.725,3.932
103710,586252.736,4474966.811,4.067
103711,586253.305,4474966.778,4.174
103712,586253.922,4474966.937,4.293
103713,586254.542,4474967.137,4.336
103714,586255.089,4474967.366,4.396
103715,586255.684,4474967.518,4.364
103716,586256.426,4474967.771,4.277
103717,586257.397,4474968.191,4.089
103718,586258.451,4474968.664,3.787
103719,586259.621,4474969.024,3.754
103720,586260.677,4474969.404,3.745
103721,586261.681,4474969.623,3.746
103722,586262.678,4474969.651,3.71
103723,586263.47,4474969.691,3.674
103724,586263.559,4474969.867,3.653
103725,586263.56,4474969.837,3.657
103726,586263.543,4474969.79,3.664
103727,586263.544,4474969.79,3.671
103728,586263.539,4474969.746,3.68
103729,586256.553,4474966.772,4.366
103730,586256.555,4474966.781,4.366
103731,586256.553,4474966.782,4.364
103732,586256.557,4474966.78,4.363
103733,586256.552,4474966.784,4.371
103734,586256.557,4474966.779,4.374
103735,586256.554,4474966.781,4.375
103736,586256.555,4474966.782,4.373
103737,586256.558,4474966.767,4.367
103738,586256.557,4474966.766,4.371
103739,586256.562,4474966.798,4.368
103740,586257.065,4474966.961,4.338
103741,586257.764,4474967.424,4.176
103742,586258.734,4474968.021,3.886
103743,586259.736,4474968.519,3.764
103744,586260.833,4474968.796,3.748
103745,586261.818,4474968.877,3.738
103746,586262.602,4474968.686,3.725
103747,586262.938,4474968.432,3.73
103748,586263.392,4474968.253,3.76
103749,586263.938,4474967.764,3.805
103750,586264.701,4474967.273,3.763
103751,586265.388,4474967.175,3.846
103752,586266.307,4474966.987,3.803
103753,586267.248,4474966.882,3.751
103754,586268.257,4474966.773,3.752
103755,586269.305,4474966.679,3.752
103756,586270.225,4474966.515,3.72
103757,586271.163,4474966.557,3.703
103758,586272.238,4474966.646,3.694
103759,586273.262,4474966.792,3.691
103760,586274.268,4474967.041,3.65
103761,586275.274,4474967.305,3.631
103762,586276.168,4474967.643,3.676
103763,586277.21,4474968.095,3.666
103764,586278.096,4474968.388,3.64
103765,586279.113,4474968.536,3.644
103766,586280.19,4474968.619,3.627
103767,586281.263,4474968.701,3.593
103768,586282.313,4474968.599,3.542
103769,586283.286,4474968.352,3.55
103770,586284.294,4474968.129,3.518
103771,586285.396,4474967.926,3.52
103772,586286.414,4474967.605,3.503
103773,586287.256,4474967.304,3.49
103774,586288.147,4474967.027,3.484
103775,586289.136,4474966.702,3.434
103776,586290.256,4474966.511,3.442
103777,586291.385,4474966.406,3.416
103778,586292.444,4474966.271,3.403
103779,586293.403,4474966.173,3.413
103780,586294.416,4474966.127,3.435
103781,586295.306,4474966.132,3.469
103782,586296.225,4474966.088,3.457
103783,586297.058,4474966.199,3.522
103784,586298.155,4474966.405,3.481
103785,586299.072,4474966.612,3.54
103786,586300.08,4474966.819,3.527
103787,586301.075,4474966.938,3.495
103788,586302.192,4474966.932,3.5
103789,586303.208,4474966.97,3.502
103790,586304.203,4474967.076,3.513
103791,586305.252,4474967.053,3.511
103792,586306.145,4474967.005,3.595
103793,586307.283,4474966.863,3.505
103794,586308.404,4474966.79,3.519
103795,586309.422,4474966.8,3.508
103796,586310.389,4474966.967,3.444
103797,586311.328,4474967.138,3.362
103798,586312.23,4474967.35,3.321
103799,586313.131,4474967.438,3.27
103800,586314.102,4474967.539,3.219
103801,586315.026,4474967.593,3.187
103802,586315.959,4474967.645,3.152
103803,586316.835,4474967.668,3.14
103804,586317.764,4474967.657,3.098
103805,586318.579,4474967.607,3.057
103806,586319.613,4474967.541,3.043
103807,586320.564,4474967.348,3
103808,586321.423,4474967.267,2.944
103809,586322.347,4474967.209,2.922
103810,586323.27,4474967.128,2.878
103811,586324.095,4474967.051,2.858
103812,586325.087,4474966.955,2.823
103813,586326.034,4474966.973,2.787
103814,586327.037,4474967.022,2.721
103815,586328.01,4474967.089,2.671
103816,586329.055,4474967.234,2.632
103817,586330.079,4474967.428,2.627
103818,586331.068,4474967.58,2.607
103819,586332.163,4474967.706,2.531
103820,586333.145,4474967.99,2.473
103821,586334.214,4474968.16,2.412
103822,586335.204,4474968.321,2.368
103823,586336.106,4474968.493,2.348
103824,586337.002,4474968.535,2.304
103825,586338.031,4474968.598,2.23
103826,586338.937,4474968.6,2.181
103827,586339.953,4474968.504,2.15
103828,586340.944,4474968.413,2.109
103829,586341.84,4474968.344,2.096
103830,586342.68,4474968.119,2.111
103831,586343.603,4474967.814,2.145
103832,586344.534,4474967.624,2.134
103833,586345.395,4474967.514,2.175
103834,586346.268,4474967.328,2.219
103835,586346.962,4474967.21,2.248
103836,586347.859,4474967.094,2.265
103837,586348.702,4474966.977,2.244
103838,586349.452,4474967.044,2.254
103839,586350.324,4474966.953,2.289
103840,586351.261,4474966.849,2.311
103841,586352.092,4474966.725,2.317
103842,586352.943,4474966.748,2.369
103843,586353.815,4474966.756,2.387
103844,586354.71,4474966.756,2.407
103845,586355.602,4474967.016,2.412
103846,586356.492,4474967.216,2.4
103847,586357.293,4474967.399,2.424
103848,586358.232,4474967.517,2.425
103849,586359.227,4474967.547,2.448
103850,586360.162,4474967.647,2.457
103851,586361.096,4474967.681,2.465
103852,586361.965,4474967.774,2.451
103853,586362.861,4474967.715,2.457
103854,586363.866,4474967.708,2.472
103855,586364.618,4474967.817,2.527
103856,586365.578,4474967.912,2.568
103857,586366.427,4474967.984,2.58
103858,586367.318,4474968.046,2.591
103859,586368.223,4474968.102,2.607
103860,586369.117,4474968.094,2.588
103861,586370.019,4474968.129,2.625
103862,586370.929,4474968.103,2.615
103863,586371.857,4474968.093,2.632
103864,586372.872,4474967.972,2.634
103865,586373.824,4474967.845,2.638
103866,586374.683,4474967.739,2.653
103867,586375.568,4474967.621,2.665
103868,586376.427,4474967.59,2.689
103869,586377.312,4474967.543,2.636
103870,586378.355,4474967.423,2.595
103871,586379.361,4474967.392,2.555
103872,586380.317,4474967.382,2.521
103873,586381.282,4474967.412,2.49
103874,586382.197,4474967.432,2.427
103875,586383.189,4474967.351,2.418
103876,586384.222,4474967.222,2.404
103877,586385.134,4474967.285,2.371
103878,586386.075,4474967.25,2.338
103879,586386.976,4474967.236,2.296
103880,586387.84,4474967.275,2.212
103881,586388.64,4474967.327,2.166
103882,586389.281,4474967.253,2.099
103883,586390.003,4474967.209,2.023
103884,586390.915,4474967.238,1.906
103885,586391.766,4474967.325,1.785
103886,586392.592,4474967.352,1.704
103887,586393.562,4474967.314,1.603
103888,586394.348,4474967.374,1.501
103889,586395.175,4474967.477,1.406
103890,586396.11,4474967.378,1.317
103891,586396.997,4474967.372,1.217
103892,586397.811,4474967.329,1.134
103893,586398.785,4474967.376,1.025
103894,586399.629,4474967.437,0.913
103895,586400.581,4474967.478,0.799
103896,586401.636,4474967.499,0.684
103897,586402.596,4474967.569,0.553
103898,586403.467,4474967.683,0.439
103899,586404.364,4474967.592,0.338
103900,586405.326,4474967.621,0.229
103901,586406.113,4474967.657,0.119
103902,586406.924,4474967.688,0.032
103903,586407.771,4474967.643,-0.071
103904,586408.543,4474967.623,-0.174
103905,586409.504,4474967.605,-0.269
103906,586410.253,4474967.576,-0.357
103907,586410.463,4474967.6,-0.389
103908,586410.436,4474967.558,-0.391
103909,586410.439,4474967.571,-0.38
103910,586410.331,4474991.445,-0.431
103911,586410.309,4474991.426,-0.438
103912,586410.08,4474991.466,-0.408
103913,586409.436,4474991.351,-0.324
103914,586408.941,4474991.392,-0.253
103915,586408.47,4474991.409,-0.205
103916,586408.064,4474991.356,-0.161
103917,586407.737,4474991.362,-0.127
103918,586407.74,4474991.43,-0.127
103919,586407.749,4474991.441,-0.127
103920,586407.167,4474991.367,-0.056
103921,586407.15,4474991.345,-0.058
103922,586406.885,4474991.418,-0.014
103923,586406.645,4474991.495,0.016
103924,586406.402,4474991.448,0.04
103925,586406.128,4474991.593,0.083
103926,586405.646,4474991.706,0.139
103927,586405.137,4474991.797,0.171
103928,586405.133,4474991.874,0.193
103929,586404.696,4474991.948,0.25
103930,586404.066,4474991.879,0.319
103931,586403.543,4474991.904,0.4
103932,586403.06,4474991.952,0.468
103933,586402.699,4474991.929,0.523
103934,586402.378,4474992.036,0.569
103935,586402.021,4474992.183,0.617
103936,586401.276,4474992.236,0.706
103937,586400.565,4474992.304,0.782
103938,586399.78,4474992.322,0.879
103939,586399.033,4474992.383,0.98
103940,586398.298,4474992.515,1.066
103941,586397.699,4474992.529,1.14
103942,586397.201,4474992.556,1.21
103943,586396.626,4474992.522,1.293
103944,586396.048,4474992.402,1.377
103945,586395.405,4474992.484,1.473
103946,586394.838,4474992.505,1.576
103947,586394.211,4474992.518,1.682
103948,586393.608,4474992.471,1.792
103949,586392.98,4474992.371,1.886
103950,586392.328,4474992.279,1.957
103951,586391.662,4474992.17,1.994
103952,586391.042,4474992.103,2.017
103953,586390.502,4474992.017,2.033
103954,586389.786,4474991.835,2.054
103955,586389.045,4474991.854,2.085
103956,586388.229,4474991.774,2.13
103957,586387.377,4474991.704,2.172
103958,586386.645,4474991.595,2.206
103959,586385.968,4474991.651,2.244
103960,586385.235,4474991.807,2.277
103961,586384.582,4474991.789,2.303
103962,586383.884,4474991.777,2.33
103963,586383.126,4474991.788,2.358
103964,586382.204,4474991.883,2.394
103965,586381.464,4474991.886,2.433
103966,586380.834,4474991.935,2.451
103967,586379.898,4474992.164,2.489
103968,586379.117,4474992.27,2.515
103969,586378.354,4474992.305,2.572
103970,586377.572,4474992.372,2.598
103971,586376.833,4474992.34,2.657
103972,586376.096,4474992.166,2.701
103973,586375.165,4474992.008,2.711
103974,586374.381,4474991.926,2.684
103975,586373.402,4474991.721,2.679
103976,586372.371,4474991.611,2.675
103977,586371.622,4474991.511,2.662
103978,586370.682,4474991.404,2.675
103979,586369.854,4474991.223,2.654
103980,586369.088,4474991.048,2.651
103981,586368.444,4474990.969,2.644
103982,586367.779,4474990.877,2.684
103983,586366.957,4474990.838,2.644
103984,586365.921,4474990.665,2.6
103985,586364.968,4474990.638,2.555
103986,586364.037,4474990.565,2.536
103987,586363.101,4474990.497,2.512
103988,586362.35,4474990.45,2.494
103989,586361.451,4474990.389,2.504
103990,586360.711,4474990.418,2.514
103991,586359.877,4474990.56,2.516
103992,586359.011,4474990.65,2.49
103993,586358.171,4474990.903,2.494
103994,586357.234,4474991.12,2.496
103995,586356.395,4474991.306,2.477
103996,586355.638,4474991.526,2.492
103997,586354.834,4474991.732,2.449
103998,586353.893,4474991.955,2.438
103999,586353.064,4474992.098,2.412
104000,586352.186,4474992.226,2.387
104001,586351.394,4474992.302,2.366
104002,586350.477,4474992.448,2.347
104003,586349.485,4474992.624,2.322
104004,586348.567,4474992.748,2.299
104005,586347.789,4474992.749,2.299
104006,586346.986,4474992.723,2.245
104007,586346.248,4474992.638,2.237
104008,586345.45,4474992.597,2.243
104009,586344.643,4474992.592,2.238
104010,586343.858,4474992.629,2.197
104011,586343.103,4474992.551,2.159
104012,586342.333,4474992.543,2.149
104013,586341.674,4474992.394,2.131
104014,586340.931,4474992.174,2.114
104015,586340.035,4474991.913,2.097
104016,586339.249,4474991.626,2.113
104017,586338.479,4474991.283,2.144
104018,586337.581,4474990.874,2.179
104019,586336.849,4474990.715,2.222
104020,586335.928,4474990.597,2.281
104021,586335.186,4474990.528,2.294
104022,586334.467,4474990.589,2.319
104023,586333.661,4474990.649,2.343
104024,586332.869,4474990.607,2.366
104025,586331.932,4474990.619,2.431
104026,586331.107,4474990.728,2.443
104027,586330.201,4474990.785,2.525
104028,586329.364,4474990.841,2.565
104029,586328.441,4474990.895,2.561
104030,586327.571,4474990.952,2.553
104031,586326.707,4474990.968,2.562
104032,586325.843,4474990.994,2.614
104033,586325.058,4474991.106,2.632
104034,586324.17,4474991.176,2.664
104035,586323.367,4474991.32,2.734
104036,586322.679,4474991.46,2.749
104037,586321.818,4474991.599,2.816
104038,586321.004,4474991.551,2.827
104039,586320.229,4474991.64,2.856
104040,586319.362,4474991.736,2.901
104041,586318.57,4474991.714,2.911
104042,586317.675,4474991.728,2.923
104043,586316.8,4474991.777,2.954
104044,586315.939,4474991.717,2.981
104045,586315.224,4474991.595,2.996
104046,586314.535,4474991.655,3.037
104047,586313.703,4474991.55,3.099
104048,586312.936,4474991.452,3.125
104049,586312.225,4474991.457,3.15
104050,586311.35,4474991.467,3.185
104051,586310.591,4474991.392,3.233
104052,586309.989,4474991.411,3.239
104053,586309.225,4474991.391,3.271
104054,586308.504,4474991.381,3.297
104055,586307.745,4474991.418,3.368
104056,586306.681,4474991.404,3.352
104057,586305.989,4474991.268,3.4
104058,586305.125,4474991.262,3.457
104059,586304.168,4474991.334,3.443
104060,586303.45,4474991.138,3.451
104061,586302.847,4474991.086,3.497
104062,586301.996,4474991.104,3.487
104063,586301.223,4474990.906,3.485
